ID,Name,Review Content,Review ID
127,"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable","[""waited for Redmi Note 12 Pro's release at Xiaomi official store, but found no confirmation. Opted for this seller, initially seeking grey, only white and blue were available. Seller was kind & arranged the grey variant. Grateful for their responsiveness and a quick 2-day delivery, increased trust in Daraz with upfront debit card payment. arrived properly sealed, PTA approved. Impressed by fast charging, phone responsiveness, clear call quality, and excellent camera results. Highly recommended 😇"", '100 % Genuine Product , Too fast delivery by seller , Fast seller response perfectly packed by daraz I really enjoy the super fast and safe delivery by daraz Thanks Daraz Thanks sid sad communication seller', 'i ordered Black one, but i got white one which is beautiful. The product is pin packed, original packing and safe package, fresh and decent pricing range. The Vendor is very responsive and loyal. I have a wonderful experience and definitely I will purchase more in future.', 'Brand new packed phone. Delivery was a bit slow but reasonable, received in 3 days. Value for money. PTA verified phone.', 'Super Sonic fast Delivery from Seller. I just asked him that i need it fast and he keep his promise and delivered it on time. Other than that white colour is so much classic. Recommended Seller', 'Very Good response from seller and received with in 2 days. Just waiting for Warranty check from website as guide from seller.', 'Excellent Product and very fast delivery.', 'Bht he zabrdast service the just 2 days mah phone mil gya tha aur phone 100% geniun hai aur pta approved with 1 year officail warranty hai recommended seller...sorry k mene pics nai banae while opening nai to share kr deta', 'What a wonderful and fast delivery and 100% original product, inshallah if I need any mobile again I will buy from this seller. Thank you so much for DARAZ and Seller', 'Original sealed PTA approved phone received used Daraz voucher to get a discount and paid around 80k for this phone excellent screen quality and battery timings 66W original charger and cable included soft transparent cover also included overall satisfied with the phone', '👍👍👍Fast delivery, Seller is Recommended 👍👍👍', 'Good value for money and fast delivery. Thank you for your service.', 'Excellent product original received and timely received thanks seller ❤️', 'Fastest Delivery and genuine product. This seller is highly recommended.', 'Excellent service 👏 Deliver on time.. product quality 👌 jazakAllah']","['Talal F.', 'Kashif A.', 'irfan R.', '3***3', 'Haider J.', 'Muhammad N.', 'Muhammad A.', 'Hasnain', 'Haneef J.', 'Shoaib H.', 'Dr M.', 'Waleed A.', '*******904', 'Syed M.', '*******711']"
128,Samsung Galaxy A54 5G || 8GB+8GB Ram 256GB Rom || 5000mAh Battey,"['Genuine product, company sealed. I recommend this seller']",['abdullah Z.']
129,"Realme C33 , 4GB RAM 64GB ROM , Fingersensor , BackCamera 50MP , 5000mAh Battery","[""I'm extremely satisfied with the mobile I ordered. The product is in great condition as shown on add, the service was excellent, and the delivery was incredibly fast, just two days after ordering. Thank you Daraz and Seller👍"", 'great seller.. fastest delivery...10/10 points for seller...Jo purchase kiya whi Aya...seller👍', 'Pathetic supplier. Wrong color dispatch and Daraz people also not check product before pack in flyer very disappointed .']","['Khalid H.', '0***7', 'Abdul M.']"
130,"Samsung Galaxy A04s , 4GB Ram 128GB Rom , 6.5 Inches IPS Display 90Hz , 5000 mAh- Fast charging 15W","[""Seal is broken and a local lamination packing on the box. Too much dust on the handset. Although Fone is cheaper than market price and delivery was fast but broken seal, dust on handset type things urge buyers not to shop anything from the seller next time. I asked seller in chat but he didn't respond me yet."", 'very good quality of the product. excellent packaging. the mobile phone is awesome 👌. Strongly recommended the product and seller', 'hum nay copper colour order kia tha lakin white or black colour bhaj dia bad experience']","['Hassaan A.', '3***9', 'erum U.']"
131,Xiaomi Poco X5 Pro 5G || 8GB Ram 256GB Rom || 5000mAh Battery,[],[]
132,"Redmi A1 Plus - 6.52"" Inch Display - 2GB RAM - 32GB ROM","['Nice same as description no fault but invoice bill or warranty card is not included how I claim my mobile and resealed box', 'Alhamdulillah overall mobile is good as shown pin pack and given what they showed...just a little confusion about the warranty of the phone as I know that now E-warranty is there but how I check the warranty of my phone as there is only a book on which warranty card is written should I check it on Xiaomi official E warranty website?? And one thing more for seller there is no PTA approval sticker mention on box nor there is any thing regarding PTA approval in the box but I checked for my confirmation it is approved but you have to mention this on the box also.... now E-warranty is expired or may this phone is a without warranty phone so why you wrote that 1 year brand warranty????', 'Received brand new phone. same as shown in pictures', 'Received brand new phone. same as shown in pictures', 'highly recommended. fast dilevery. thanks draz', ""Even though my Option was sold out, the seller quickly called us and changed our order, so that the delivery wouldn't be delayed. The phone itself is really good for this price and looks very nice."", 'Farad use mobile bhaja ha Touch kharab panel change refurnish mobile', 'Veru good phone in this price range. Recommend to all', 'Mobile Ok hai bilkul Box pack tha but ek Confusion hai iski warranty check ki to warranty 29-05-2023 se start show krwa rahe hai otherwise sab ok hai', 'Quick delivery, cooperative, original phone', 'is range main bht acha mobile hy.jo colour select kia tha wohi receive hoa.', 'Excellent mobile but ram is 2GB and Android 12 is very hungry, but mobile is excellent, has a solid back']","['MUHAMMAD W.', '*******886', '3***5', '3***5', '0***2', 'S***.', 'Sher Z.', 'Rizwan B.', 'Shamroz', 'Talal A.', 'zarrar N.', 'S***.']"
133,Infinix Smart 7 4GB Ram 64GB Rom 5000mAh Battery,"['Amazing service, delivered next day of order confirmation. Good packaging. Charger, handsfree, warranty card was in the pack. Great experience', 'Ma sha Allah buht acha mobile he delivery bhi time se meli. thanks siller and daraz.', 'original product.', 'Mashallah ❤️ Great Shipping Service Very Good. Excellent.', 'MASHALLHA BHUTT ACHI CHEEZ AI HAIN same jasy pic my thi bhutt tension thi parcel ki but ALHAMDALLHA same aya hain box pack RECOMMEND', 'i received my package 2 days after placing order. packing was nice and item was same as i ordered. satisfied', 'Fast delivery 🚚 nice 👍🙂 good job', 'Original Fresh PTA Approved. Original Packed mobile recieved. Fast Delievery💕', 'excellence performance and delivery is on time', 'Wonderful packing, nice experience! Thanks', 'Not good price', 'Seller is good person quality b theek hae iss waqat will see after some days']","['Genuinely C.', '3***8', 'Jawwad A.', 'Majeed S.', 'maleeqa K.', 'Atta U.', '0***7', 'Akhlaq A.', 'Muhammad M.', 'Muhammad A.', '0***4', '*******416']"
134,"Infinix Note 30 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",[],[]
135,"Xiaomi Redmi 12 , 4GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","['I would like to appreciate Daraz and the seller for their excellent services and communication, the mobile phone received well before the anticipated time, the packaging and delivery service was excellent and genuine product. Thank you seller and Daraz. I definitely recommend seller as trust worthy and prompt']",['Ehtesham S.']
136,"Samsung Galaxy A 04 GB Front Camera 5 MP Back Camera 50 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",[],[]
137,"Nokia C31 Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 128GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved","['Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙', 'excellent mobile with brand name on this price with 2 years security warranty. 👍', 'Best mobile in this price. Big screen he. Nicely raped by seller. Recommended for midrange persons.', 'Bht acha mobile h😍hm bht khush hain itna acha r discount py mobile khareda hmny ❤️thank you so much daraz and seller 💕😍seller is really very cooperative 😍Allah apko khush rkhy amen. ❤️Jo Jo chez mentioned h description mein. Wo sb delivered hoi h😍💙', 'excellent,Jo order keya tha wohe mla or delivery in time. Nokia c31 acha mobile ha but camera itna khas nh ha tuch slow ha bs battery zabardust ha agr Kise NY camera k leye Lena ha to Bhaie logooo na Lena ......', 'I am giving review after 2 month use. facing no issue with the device. never hang. good speed, nice camera shoots and good battery timing. connectivity is excellent. in this price range its highly recommended from me', 'excellent mobile with brand name on this price with 2 years security warranty. 👍', 'This is the 8th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!', 'This is the 7th Nokia Android Mobile Phone I have purchased lately and I cannot think of using any brand but Nokia. Excellent value for money!', 'boht acha smartphone Hy. 💯 discount b acha Mila. thanks draz n thanks to seller', 'بہت شکریہ دراز والوں کا۔ بہت اچھی سروس ہے قیمت بھی بڑی مناسب ہی اس قیمت میں اتنا خوبصورت اور نیا موبائل ملنا مشکل ہے۔شکریہ دراز محمد طاہر جمیل', 'Behtrern mobile hai.']","['Ahmad M.', 'SHAHID A.', 'Muhammad A.', 'Ahmad M.', 'Shabbir A.', 'Ihsan E.', 'SHAHID A.', 'Iftikhar M.', 'Iftikhar M.', 'Farrukh I.', 'Tahir J.', 'Zafar K.']"
138,itel S23 6.6″ HD+ Display | Up to 16+128GB Storage with Memory Fusion | Color Changing Design | 50 MP AI Camera,"['A very good phone with all quality features at a reasonable price. With 50 megapixels AI camera and internal memory of 128gb you can get 4 +4 gb Ram.. The packing was fine the delivery is fast with quality service. Recommend this product and Thankyou DARAZ for provision of quality items fastly.', 'Good product in the price range', '']","['Syed W.', 'N***.', 'F***n']"
139,Redmi Note 12 (8GB+128GB) 6.67'' AMOLED display PTA Approved 1 Year Official Warranty,"['Beautiful color,\U0001fae0many more features,beautifully design, shiny 🥰but camera quality is not very good nor very bad [in btween]', 'Mobile received tu ho gya hn. Lakin 2 numbri huwi hn Mobile ki warranty nhi. jb ads mein 1saal ki Warranty lagi huwi thi.', 'Maza hi agya product receive hote hi behtreen product jo kaha wohi behja thanks seller bohat hi acha mobile h or seller ki services b bohat achi hn thanks daraz']","['Hassan N.', 'Muhammad R.', 'Faizan H.']"
140,VGOTEL New 22 || 4+3 GB Ram 128GB Rom || 5000mAh Battery,"['nice packing zbrdst chez culty kmal pin pack', 'Very good product 👍👍👍', ""It's good.... I like it"", 'Very good product 👍👍👍', ""the product is the same as shown ... but the amazing part is your delivery time is so fast ... I didn't expect this 😯... btw overall your product is good .. JazakAllah"", ""It's good.... I like it"", 'I bought the mobile for a colleague of mine, he loved the mobile, especially with the functions in the price range of 32k, he was more than satisfied.', 'fast delivery very nice phone', 'Good value of money at this price. Honest seller, send pin pack mobile. recommended seller. thanks 👍 Daraz 💕....and seller too.', 'very fast dilivery service and the mobile is also best', 'Working great, thank you', 'Awesome parking.delievery on time.❤️😍', 'Best quality fast delivery Good price. Satisfy from this order thank you', 'I ordered black.so why did u delivered green', '']","['Rai M.', 'javaid I.', 'E***.', 'javaid I.', 'Nisha I.', 'E***.', 'T***.', '3***4', 'Kamran F.', 'Saqibahmad', 'Arslan J.', 'Zain A.', 'Abdul B.', 'Owais K.', 'Muhammad A.']"
141,Infinix Hot 30 8GB Ram 128GB Memory,"['very good👍 phone📱', 'Amazing Thank You']","['3***3', 'Haseeb A.']"
142,"Vivo Y17s , 6GB Ram 128GB Rom , Mediatek Helio G85 , 6.56 Inches IPS Display , 5000 mAh- Fast battery 15W",[],[]
143,Motorola Moto Edge Plus 2020 12GB Ram 256GB Rom Single Sim PTA Approved,"['Had a very good experience. The seller is very cooperative, and the product is delivered as I expected. Thanks, Daraz, and the seller👍', 'Seller nay bohat Acha Product bhaija. Bilkul 10/10 hay Very Happy Thanksgiving', '1st time purchased mobile online but it was excellent experience as seller is very cooperative. phone i received was in excellent condition as seller told me earlier after receiving phone he kept on taking feedback and confirmation about device untill i was satisfied. thank you so much brother keep up the good work.']","['Asif K.', '3***7', '3***0']"
144,Infinix Note 30 8GB+8GB Ram 256GB Rom G99 Powerful Processor,[],[]
145,Xiaomi Poco X5 Pro 5G || 8GB Ram 256GB Rom || 5000mAh Battery,"['Authentic product, timely delivery.']",['Hassaan T.']
146,"Tecno Spark 10C , 4GB RAM 128GB ROM , 16 MP Main Camera , Fingersensor , 5000mAh Battery","['best mobile in this range', ""Mobile was repacked. Order black mobile and got blue. That's not good."", 'Lajawab seller, bakamal daraz']","['0***4', 'Ahmed A.', 'Anjum R.']"
147,Sparx neo 5 plus 3GB Ram 64GB Rom || 5000mAh Bettery || PTA approved || One year brand warranty,"['Mobile phone is so good and beautiful, everything is working properly I’m happy with my purchase but one thing I must wanna mention is, it’s camera results is just so so, not really good but otherwise everything about phone is perfect', 'my 3rd order reached today i like it very much seller good coprative i recommanded seller and product original thank u seller and fast delevery draz thank u very much.', 'thank u ver much seller my 2nd order recieved this i like it very much seller is very coprative my parcel sealed and good packing and thank u draz fast delevery']","['0***2', 'Ahmad S.', 'Ahmad S.']"
148,Tecno SPARK 10 PRO 8GB RAM - 128GB ROM 50 MP CAMERA DUAL SIM,"['Satisfied!!! Original product & arrived on time.', 'everything is perfect full packet set and have a warranty as well']","['Syed M.', 'Ahmed S.']"
149,"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery","['EXCELLENT PACKING 👌& MOBILE ORIGINAL AS PER SELLER DESCRIBED. HIGHLY RECOMMENDED 👍. MOBILE IS SO CUTE & SLIM LIGHT WEIGHT. MOBILE WORKING GREAT & CHARGING FASTLY. MOBILE WITH ANDRIOD 13 VERSION & MOBILE SPEED FOR REGULAR USAGE BEST. HONEST & BEST SELLER WITH HUGE DISCOUNTS. ALL ACCESSORIES INCLUDED. DARAZ BEST.', 'Good Mobile Genuine, Trusted Seller.. Thank You So Much.........', 'Same received as shown. Thanks a lot of seller and daraz also. 👍❤️👍']","['Essa B.', 'Asad U.', 'Sajid A.']"
150,"Redmi Note 12 Pro - 6.67"" Inch Display - 8GB RAM - 256GB ROM","['seller ne repack kar ke mobile diya he, jese hi mujhe mobile mila to mene check kiya ye 11 November se active he. Very much disappointed by the seller and by Daraz too, that Daraz is allowing such deceivers. lastly, the phone is without warranty', '', 'Very good device.']","['Mahmood H.', 'Arsalan Z.', 'Rashid J.']"
151,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",[],[]
152,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"['Good Experience I have not compared price from market.', 'Highly recommended']","['3***5', 'Muhammad F.']"
153,Xiaomi 13T Pro (12GB-512GB) PTA Approved With Official 1 Year Warranty,[],[]
154,"Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","['Pin packed phone received in good condition. Bought with discount on 11.11 sale.👍👍👍', 'it reached me in 6 days. #1111', 'mobile bohat acha ha but seller ki service achi ni ha order bohat ziada Late Mila ha or seller proper koi waja bi nai bataraha hota k Late Q horaha, jisny pahly order dia ha usko pahlay dispatch nai Kia']","['A***.', 'Riaz C.', '0***6']"
155,"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM","['The phone is very nice although the delivery was a little slow. The price was higher than the market even after discounts which is very disappointing.', ""the product is same as shown price was higher than market price but it's good and same as shown recommend 👍❤😊"", 'Very happy with the product. The seller was very cooperative.']","['Bakhtawar S.', 'Asfand A.', 'Ali G.']"
156,"Infinix Note 30 - 8GB RAM 128/256GB ROM - 6.78"" FHD+ Eye-care Display with 120Hz Dynamic Refresh Rate","['Behtreen product h jo kaha wohi behja h genuine product behji h thanks Kashif Electronic thanks daraz', 'Original Product same as shown Recommended']","['Faizan H.', 'Muhammad N.']"
157,SparX Neo 7 Ultra || 6GB Ram 128GB Rom || 5000mAh Battery,"['فون زیادہ سلم اور سمارٹ نہیں ہے وزن بھی زیادہ ہے ۔لیکن اس قیمت میں بہت اچھا فون ۔ڈیلر کی مجموعی سروس لاجواب تھی ۔صرف دو دن میں فون ہمارے ہاتھ میں تھا اور safe sound', 'zabardst mobile h. Time se pehly rcv hogaya h itni price mein bohat acha mobile h', 'Itni price meine boht hi acha phone ha thank you draz']","['3***4', 'Muhammad A.', 'A***.']"
158,"vivo Y02t - 4GB RAM - 64GB ROM - 6.51"" Display - 5000mAh Battery","[""mujha mera phone aj receive hua hai or bohot acha phone hai working100% I'm satisfied highly recommended"", 'Ma sha Allah Bohat payra Phone hay Or packing b bohat kammal thi or seller nay b in time delevery kee thank you daraz', 'Good Product, Seller was cooperative, thanks seller']","['zariya C.', 'Nasir R.', 'Farhan']"
159,"INFINIX SMART 7 4GB RAM 64GB ROM || 6000mAh BATTERY || 4G LTE || 6.6"" DISPLAY || ONE YEAR BRAND WARRANTY || PTA APPROVED","['outstanding. same as described very good response from seller and most important delivered before time as was stated 100% satisfied with quality and seller', ""it's my 4th order and everytime I got great response a sealed box pack mobile phone with fast delivery thank you daraz and also thank you to seller very high recommended seller"", 'good packing,nice mobile,Dealer is very coprative,']","['Mehboob U.', '3***1', '3***2']"
160,"Infinix Hot 20i - 6.6"" Inch Display - 4GB+3GB Extended RAM - 128GB ROM","['thanks to daraz and seller 10 star', 'daraz ka shehzada seller', '']","['H***.', 'azhar A.', 'Obaid U.']"
161,"Samsung Galaxy A13 - 6.6"" Inch display - 4GB RAM","[""Good Packing And Fast Delivery, Mob is Same As Shown. I'm satisfied from this seller (Shop-Tech Karachi). You shoud also buy from this seller🙂"", 'Seller was kind enough to inform that black color is not available... And on insistence he arranged the black color', 'Mobile buhat he piyara ha bilkul original ha seller b buhat cooperative ha. Highly recommended, thank you Daraz', 'good experience 😊', 'all ok good thanks for reply', 'Samsung Galaxy A13 good packing fast delivery original product', 'over all very good... 10/10. bs color desired ni mila... recommended to all.', ""Product is very good and original made by Samsung. However, Daraz Delivery service wasn't up to the mark as they took 4 to 5 days to deliver this product."", 'warranty card wasnt included but everythig was nee and ok', 'Original product and company sealed. Fast delivery .', ""its as a uts, as we want,mobile is non active as it should be from company, and it's all accessories are completed and packing is also gud"", ""It's good received on time""]","['Haris F.', 'Affan K.', 'Zahid H.', '3***6', 'Naeem A.', 'Muhammad S.', 'Tanzeel A.', 'Zafar A.', 'cato G.', 'I***.', 'Muhammad M.', 'Zubair S.']"
162,Sparx Neo 7 Plus || 4 Gb RAM 64 GB ROM || 13MP Camera || 5000mAh Battery || PTA Approved || 1Year Brand Warranty,"['good hai, body achi hai performance b achi hai but camera result guzare laik hai', 'Thank you so much😊 amazing product Thanks daraz🥰', 'good product nice mobile in this price.good expiries. seller very nice man. thanks draz.']","['Waqar M.', 'Muhammad T.', 'Rao K.']"
163,Infinix Note 30 - 8GB RAM 256GB ROM - 6.78 Inches Display - IPS LCD - Dual SIM - 5000mAh Battery,['Allhumdulliah satisfied.'],['Ahsan M.']
164,"Samsung Galaxy A54 , 5G , 8GB Ram 256GB Rom , 6.4 Inches AMOLED Display 120Hz , 5000 mAh-Fast battery 25W wired",[],[]
165,"Sparx Neo 7 Ultra 128GB ROM 8GB RAM Battery: 5000mAh Display: 6.52"" PTA APPROVED OFFICIAL BRAND WARRANTY",[],[]
166,"Samsung Galaxy A14 RAM 6 GB ROM 128 GB Front Camera 13 MP Back Camera 50 MP + 2 MP + 2 MP Battery Type (Li-Po Non removable), 5000 mAh","['#11.11 The product was very good it was pin packed no scratch best product very smooth everything works great', 'very nice and quick service. I have recived my parcel in less than a week A14. now i have order another mobile A04s. i hope this time again they provide nice service. Insha Allah', 'Excellent Service + Speedy Service. Thanks']","['3***0', 'Jawad Z.', 'S***.']"
167,"Hot 30 Play , 4+4GB Ram 64GB Rom , 6.8 Inches IPS Display , 6000 mAh - Fast charging 18W","['Allahamdolillah pacerl safely received thnkx to draz special thnkx to Sellers Jo chez btaey wohi bhji i m fully satisfied from Seller thnku soo much..bht acha mobile hai .', 'Bht Bht pyara mobile hai bht zbrdst look vise excellent prize vise excellent bht acha experience rha bht achi product aur acha color send kia thankio seller and specialy Daraz ..', 'Very good service PTA APPROVED SEAL PACK']","['Engr T.', 'naeemaftab', 'M S.']"
168,"Vivo V29 12GB Ram 256GB Rom 6.78 Inches AMOLED Display , 4600 mAh - Fast battery 80W wired",[],[]
169,Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"['satisfied, price slightly high than local market, as it may be logical, over all bravo experience', ""Alhamdulillah, With in 3 day's I have received same mobile which was selected by online given pictures.it was my 1st purchase by daraz and found excellent service.thanks,"", 'Mobile tk theak ha bus charjer c type nahe ha or mobile covr bhe nahd sath .....', 'Product received is the same as described also at a good price. The vendor is very cooperative and expedited the delivery. I am very much satisfied', 'Got the phone its genuine and seller is also very cooperative.', 'DELIVERY WAS NORMAL RECEIVED IN 4 DAYS SELLER BARRA COPRATIVE HAI MERE HAR QUESTION KA ANSWER DEA PRODUCT IS REALLY AWESOME. IMPRESSED ALOT AND SUGGESTIVE SELLER. PHONE KI PIC NHI THEE ISLYE PASTA KI PIC LGA RHA HOO 😹', 'The seller is very responsive. Product received on time. The seller sent the product through fast delivery service, received the very next day. Recommended.', 'Mobile tk theak ha bus charjer c type nahe ha or mobile covr bhe nahd sath .....', 'beautiful✨❤ mobile phone original product', 'Timely Deliver & Awesome Phone rating 10/10 for seller Corporation 😍😍', 'Zabrdast h .mobile b perfect h. Price b theek h', 'he is very true saller. delivery before estimated time .I received original product.its working perfectly.thanks']","['Roshan A.', 'Sagheer S.', 'S***.', 'Muhammad A.', 'Wasi U.', 'Rana A.', 'Dilshad A.', 'S***.', 'RSZZAQ A.', 'Irfan Y.', 'm***.', 'mohammadusman']"
170,Infinix Zero 30 4G RAM 8 GB ROM 256 GB Front Camera 50 MP Back Camera 108 MP + 2 MP + 2 MP Battery Type 5000 mAh,[],[]
171,"Redmi 12 , 8GB RAM 128GB ROM , 50 MP Main Camera , Fingerprint , 5000mAh Fast Charging","['Same as shown in advertisement. overall is good thing. seller is honest person. delivery was very fast. I received my cell phone less than a week. PTA approved. Box packed. scratchless new cell phone. 5 stars from me to Daraz / Selller and delivery partner. Thanks daraz', 'Received Redmi 12. Mobile was box packed. No damaged to the screen. Also the Xiaomi website shows the warranty as seen in picture. Authentic mobile. Seller is also cooperative. Recommended', 'Product have little bit issues like heatup & battery is not up to the marks as 5k MAH as well as online warranty is no showing. Seller & delivery service was satisfactory.']","['Muhammad I.', 'Abdur R.', 'Tanveer A.']"
172,"Infinix Hot 30 , 8GB Ram 128GB Rom , 6.78 Inches IPS Display , 5000 mAh - 33W wired","['Awesome product ... well pscked and delivered...', 'thanks for']","['Maryam A.', '3***2']"
173,"Nokia C31 - 4GB / 64GB - Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved","['received well packed in perfect condition, overall very happy with my purchase and will be buying again', 'The mobile blacked out after 4 days. It is a fake product. The seller is not solving the problem. Don’t buy this is a big scam. The seller is very dishonest. It is Draz mall approved product and even the Mart is not copererating and taking any responsibility', 'unbelievable smart phone I am very happy']","['Jehangir K.', 'Shazia R.', '*********56']"
174,"Infinix Smart 7 , 4GB RAM 64GB ROM , Octa Core Processor , Finger Sensor , 5000mAh Battery",[],[]
175,"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W","['received a product with good packing.. seller response was good and friendly.. I also appreciate daraz for such a nice policy of installments.. keep up the good work', ""product was good but you need to work on communication other wise it's fine"", 'I am satisfied customer']","['Gohar I.', '*******980', 'Qaisar K.']"
176,"Itel A05s , 4GB RAM 64GB ROM , 8MP Main Camera , IPS LCD , Finger Sensor , 5000mAh Battery",[],[]
177,Tecno Spark 10C RAM 4 GB ROM 128 GB Front Camera 8 MP Back Camera 16 MP Battery Type 5000 mAh,"['Tecno spark 10C genuine mobile condition ok new piece i liked it very much', 'Received on time the seller was very cooperative. originally requested green colour but due to unavailability from company, had to settle for blue.', 'Great customer support, prompt response to queries and smoothly proccessing orders. timely delivered. greatly appreciated, and highly recommended']","['Muhammad U.', 'Salman S.', 'Dawood K.']"
178,"Vivo V27e , 8GB RAM , 256GB ROM , Back Camera 64 MP , Fingersensor , 4600 mAh Battery",[],[]
179,Sony xperia 5 mark 2 official pta 8/128,"['First of all I thanks and appreciate to seller for nicely guide for Process of PTA approval. 10/10 Condition. 8 GB RAM. 128 GB ROM. Sony Xperia 5-ll. Android 11. Call of Duty Game. Packing very safely. Earphones. 20W Charger. Type-C Cable. Silicon Back Cover. Screen Protector. Free Delivery. Within Time.', 'To be very honest I was extremely afraid of buying used phone from Daraz,but in the end it turned out to be an excellent decision as I got what I ordered and seller was extremely helpful and supportive. He helped me guided me to proper PTA approval on my CNIC and also sent good quality accessories including: Fast Charger AKG Handsfree Full Glass Protector(Already applied) Back Cover So,kudos to the seller and daraz for offering such great and smooth experience', 'mashallah i received my phone bht super quality ka set bheja ha.....u people are the best sellers...i just loved that....10 by 10 condition ka set ha...working very well...pta approved ha or seller nai Sath branded accessories bhi Sath send ki hay Pd charger aur akg original headphone Sath send ki hay or sab say bari bat these people are coperatives...they guide u very well...appreciated keep it up...highly recomended ..will shop again inshallah love you']","['Bilal A.', 's***f', 'hansain']"
180,"Samsung Galaxy A14 - 6.6"" Inch Display - 6GB RAM - 128GB ROM","['MASHA ALLAH RECEIVED ORIGINAL PRODUCT AND THE DELIVERY Is ALSO DONE IN ONLY 2 DAYS PTA APPROVED', 'zabrdast.. exactly as expected from daraz nice and good product with best price. but very poor response 😕 of my massages to supplier and daraz as well.', 'Excelnt .']","['Maaz V.', 'Subash K.', '3***7']"
181,"Redemi 12 , 8GB Ram 128GB , 6.79 Inches IPS Display , 5000 mAh - Fast charging 18W","['I RECEIVED MY MOBILE TODAY GREAT BUBBLE SHEET PACKED BOX SELLER IS ALSO NICE PERSON I APPRECIATE THERE SERVICES AND REFERS TO YOU THANKS ALOT', 'MASHALLAH zabardast so good person very co operative dealer mein aap ko zaror recommend karonga ke aap kharedo', 'best Saller Plz bought from this site Mobile is best and he gives me good deal', 'nice product...good packing... good seller recommend for all...', 'thanks 👍 for fastest delivery', 'Allhamdolilah jasa sellar ne batya wsa he receive hwa good deliverey time', ""Original product with best possible price also it's short in market delivers in 2 working days highly recommended seller"", 'Excellent quality cooperative seller recommended', 'The product was very good and the delivery was fast as f', ""Mobile is looking good let's hope for best"", 'amazing phone and fast delivery highly recommend ed', 'excellent delivery very fast']","['Lovely B.', 'Anees M.', 'abdulnabi', 'Nauman M.', 'Sajid B.', '3***0', 'Umar S.', '0***9', 'M. G.', 'Nauman I.', '3***2', 'asim']"
182,"Mobile Y85a, Dual Sim, Display 6.2""in, Storage 4/64 GB, Battery 3260 mAh, PTA Approved.","['Its other wise is good but battery runs so fast and also runs a bit slow other wise its all good', 'MaashaAllah acha phone hai, battery bhi pura din chalti hai, thanks seller', 'Such a wonderful mobile phone for in this cost']","['amjad R.', 'Artisit M.', 'A***.']"
183,itel S23 4G || 8GB+8GB Ram 128GB Rom || 5000mAh Battery,[],[]
184,Tecno Spark 10 4GB+4GB Ram 128GB Rom 6.6 Inches IPS Display 90Hz 5000 mAh- Fast battery 18W wired,[],[]
185,"Samsung Galaxy A54 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 12 MP + 50 MP + 5MP Battery Type Li-Po 5000 mAh, non-removable",[],[]
186,"Tecno Camon 20 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable","[""It's ok""]",['Rabeel J.']
187,Tecno Spark 10c - 6.6'' Inch HD+ Display 4GB RAM + 128GB ROM 5000mAh Battery 18W Fast Charge,[],[]
188,Vivo V27e || 8GB Ram 256GB Rom || 4600 mAh Battery,['liya installment py paise sary kat deye'],['3***7']
189,ZTE Blade V30 Vita - 4GB RAM 128GB ROM - 6.82 Inches Display - 5000 mAh Battery,[],[]
